ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó(null),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü(null),2Ãþ ¿îÇü(null),3Ãþ ¿îÇü(null),4Ãþ ¿îÇü(null),1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
110,2012-03-18 09:00,220,2,,3500,10,3,,,,0,,,,20000,,,,7.5,2.7,1012.9,1011.3,
110,2012-03-18 10:00,310,5,,4000,5,1,,,,0,,,,20000,,,,8.8,2.3,1013.5,1012,
110,2012-03-18 11:00,310,9,,6000,5,1,3,,,6,0,,,3000,20000,,,8.4,2.3,1014.1,1012.5,
110,2012-03-18 12:00,310,6,,7000,5,1,3,,,6,0,,,3000,20000,,,10.2,1.3,1013.7,1012.2,
110,2012-03-18 13:00,290,10,,9000,5,1,3,,,6,0,,,3000,20000,,,11.3,-.7,1013.6,1012.1,
110,2012-03-18 14:00,280,11,,6000,5,2,4,,,6,0,,,3000,20000,,,8.7,0,1013.7,1012.2,
110,2012-03-18 15:00,300,10,,6000,5,2,4,,,6,0,,,3000,20000,,,10.1,.4,1013.3,1011.8,
110,2012-03-18 16:00,290,12,,7000,5,2,4,,,6,0,,,3000,20000,,,9.6,0,1013.4,1011.9,
110,2012-03-18 17:00,340,15,,9000,5,2,3,,,6,0,,,3000,20000,,,9.6,-3.6,1014.3,1012.8,
110,2012-03-18 18:00,340,16,,9000,5,1,,,,0,,,,20000,,,,7,-3.3,1015.7,1014.1,
110,2012-03-18 19:00,340,11,,8000,5,1,,,,0,,,,20000,,,,5,-3.6,1016.6,1015,
110,2012-03-18 20:00,350,9,,8000,5,1,,,,0,,,,20000,,,,4.1,-4.4,1017.6,1016,
110,2012-03-18 21:00,340,12,,10000,,,,,,,,,,,,,,3.6,-5.4,1018.8,1017.2,
110,2012-03-18 22:00,330,6,,10000,,,,,,,,,,,,,,2.1,-6.4,1020,1018.4,
110,2012-03-18 23:00,330,8,,10000,,,,,,,,,,,,,,1,-7.8,1020.2,1018.6,
110,2012-03-19 00:00,330,5,,10000,,,,,,,,,,,,,,.2,-10.3,1020.8,1019.2,
110,2012-03-19 01:00,350,6,,10000,,,,,,,,,,,,,,-.7,-9.4,1021,1019.4,
110,2012-03-19 02:00,350,6,,10000,,,,,,,,,,,,,,-.8,-8.2,1021.1,1019.5,
110,2012-03-19 03:00,270,3,,10000,,,,,,,,,,,,,,-1,-8.2,1021.5,1019.9,
110,2012-03-19 04:00,320,4,,10000,,,,,,,,,,,,,,-.7,-9.4,1021.6,1020,
110,2012-03-19 05:00,340,5,,10000,,,,,,,,,,,,,,-2.4,-9.8,1021.4,1019.8,
110,2012-03-19 06:00,340,4,,10000,,,,,,,,,,,,,,-3.2,-9.4,1021.9,1020.3,
110,2012-03-19 07:00,340,5,,10000,,,,,,,,,,,,,,-2.4,-9,1022.3,1020.7,
110,2012-03-19 08:00,340,5,,10000,,1,,,,0,,,,20000,,,,-.5,-8.2,1022.9,1021.3,
110,2012-03-19 09:00,10,5,,10000,,1,,,,0,,,,20000,,,,1,-7.4,1022.9,1021.3,
110,2012-03-19 10:00,330,5,,10000,,,,,,,,,,,,,,2.4,-7.8,1023.2,1021.6,
110,2012-03-19 11:00,360,5,,10000,,2,,,,0,,,,20000,,,,3.5,-11.7,1023.1,1021.5,
110,2012-03-19 12:00,360,8,,10000,,4,,,,0,,,,20000,,,,4.2,-15.7,1023,1021.4,
110,2012-03-19 13:00,360,8,,10000,,6,,,,0,,,,20000,,,,5.6,-15.7,1022.7,1021.1,
110,2012-03-19 14:00,350,8,,10000,,7,,,,0,,,,20000,,,,5.6,-15.7,1021.6,1020,
110,2012-03-19 15:00,340,6,,10000,,6,,,,0,,,,20000,,,,6.9,-15.7,1020.7,1019.1,
110,2012-03-19 16:00,340,10,,10000,,6,,,,0,,,,20000,,,,6.8,-20.5,1019.8,1018.2,
110,2012-03-19 17:00,330,9,,10000,,2,,,,0,,,,20000,,,,6.4,-15.7,1019.1,1017.5,
110,2012-03-19 18:00,290,9,,10000,,,,,,,,,,,,,,5.3,-12.2,1019.5,1017.9,
110,2012-03-19 19:00,290,5,,10000,,,,,,,,,,,,,,3.3,-11.7,1019.8,1018.2,
110,2012-03-19 20:00,300,5,,10000,,,,,,,,,,,,,,2.6,-11.7,1020.1,1018.5,
110,2012-03-19 21:00,330,9,,10000,,,,,,,,,,,,,,.9,-16.4,1020.8,1019.2,
110,2012-03-19 22:00,340,8,,10000,,,,,,,,,,,,,,.3,-18.7,1020.8,1019.2,
110,2012-03-19 23:00,330,7,,10000,,,,,,,,,,,,,,-.5,-17.9,1021.1,1019.5,
110,2012-03-20 00:00,320,7,,10000,,,,,,,,,,,,,,-1.4,-18.7,1021.3,1019.7,
110,2012-03-20 01:00,340,6,,10000,,2,,,,0,,,,20000,,,,-2.5,-17.1,1021.7,1020.1,
110,2012-03-20 02:00,180,1,,10000,,2,,,,0,,,,20000,,,,-2.8,-15.7,1021.6,1020,
110,2012-03-20 03:00,360,5,,10000,,,,,,,,,,,,,,-2.2,-15.1,1021.3,1019.7,
110,2012-03-20 04:00,320,4,,10000,,,,,,,,,,,,,,-2.9,-14.5,1021.4,1019.8,
110,2012-03-20 05:00,290,1,,10000,,,,,,,,,,,,,,-4.6,-14.5,1020.7,1019.1,
110,2012-03-20 06:00,350,4,,10000,,,,,,,,,,,,,,-3.8,-11.7,1020.9,1019.3,
110,2012-03-20 07:00,320,4,,10000,,1,,,,3,,,,15000,,,,-2.4,-12.2,1021.1,1019.5,
110,2012-03-20 08:00,330,3,,10000,,,,,,,,,,,,,,-.8,-11.2,1021.8,1020.2,
110,2012-03-20 09:00,360,5,,10000,,,,,,,,,,,,,,1.3,-11.7,1022.5,1020.9,
110,2012-03-20 10:00,350,4,,10000,,,,,,,,,,,,,,2.9,-12.7,1022.6,1021,
110,2012-03-20 11:00,340,8,,10000,,,,,,,,,,,,,,5.4,-15.1,1022.4,1020.8,
110,2012-03-20 12:00,350,12,,10000,,,,,,,,,,,,,,5.9,-14.5,1021.6,1020,
110,2012-03-20 13:00,340,15,,10000,,,,,,,,,,,,,,7.3,-13.9,1020.8,1019.2,
110,2012-03-20 14:00,300,12,,10000,,,,,,,,,,,,,,8,-10.3,1019.7,1018.1,
110,2012-03-20 15:00,280,11,,10000,,,,,,,,,,,,,,7.3,-10.3,1019.4,1017.8,
110,2012-03-20 16:00,270,12,,10000,,,,,,,,,,,,,,6.7,-6.7,1019.4,1017.8,
110,2012-03-20 17:00,280,11,,10000,,,,,,,,,,,,,,6.6,-8.6,1018.9,1017.3,
110,2012-03-20 18:00,280,11,,10000,,,,,,,,,,,,,,5.8,-9.8,1019.2,1017.6,
110,2012-03-20 19:00,290,11,,10000,,,,,,,,,,,,,,4.6,-9.8,1019.4,1017.8,
110,2012-03-20 20:00,330,11,,10000,,,,,,,,,,,,,,3.2,-14.5,1020.5,1018.9,
110,2012-03-20 21:00,350,12,,10000,,,,,,,,,,,,,,2.9,-15.7,1022.2,1020.6,
110,2012-03-20 22:00,350,5,,10000,,,,,,,,,,,,,,.8,-13.3,1022.6,1021,
110,2012-03-20 23:00,300,5,,10000,,,,,,,,,,,,,,1.5,-13.9,1023.5,1021.9,
110,2012-03-21 00:00,300,5,,10000,,,,,,,,,,,,,,.7,-13.3,1023.4,1021.8,
110,2012-03-21 01:00,310,5,,10000,,,,,,,,,,,,,,0,-11.2,1024.1,1022.5,
110,2012-03-21 02:00,330,5,,10000,,,,,,,,,,,,,,-1.5,-9.8,1024,1022.4,
110,2012-03-21 03:00,340,2,,10000,,,,,,,,,,,,,,-.4,-9,1024,1022.4,
110,2012-03-21 04:00,150,1,,10000,,,,,,,,,,,,,,-3.3,-12.7,1023.5,1021.9,
110,2012-03-21 05:00,30,1,,10000,,,,,,,,,,,,,,-2.6,-9.4,1023.5,1021.9,
110,2012-03-21 06:00,90,1,,10000,,,,,,,,,,,,,,-4.7,-10.3,1023.4,1021.8,
110,2012-03-21 07:00,310,2,,10000,,,,,,,,,,,,,,-4.4,-9.4,1023.9,1022.3,
110,2012-03-21 08:00,20,2,,10000,,,,,,,,,,,,,,-.5,-5.7,1024.5,1022.9,
110,2012-03-21 09:00,340,5,,10000,,,,,,,,,,,,,,2.9,-9.8,1025.1,1023.5,
110,2012-03-21 10:00,360,4,,10000,,,,,,,,,,,,,,4.3,-10.7,1025.5,1023.9,
110,2012-03-21 11:00,40,4,,10000,,1,,,,0,,,,20000,,,,6.1,-17.1,1025.2,1023.6,
110,2012-03-21 12:00,330,5,,10000,,1,,,,0,,,,20000,,,,7.4,-16.4,1025.3,1023.7,
110,2012-03-21 13:00,290,7,,10000,,1,,,,0,,,,20000,,,,9.2,-15.1,1024.6,1023,
110,2012-03-21 14:00,280,5,,10000,,1,,,,0,,,,20000,,,,9.2,-13.3,1023.5,1021.9,
110,2012-03-21 15:00,220,7,,10000,,,,,,,,,,,,,,10,-12.2,1022.6,1021,
110,2012-03-21 16:00,250,8,,10000,,,,,,,,,,,,,,9,-12.7,1021.6,1020,
110,2012-03-21 17:00,260,11,,10000,,,,,,,,,,,,,,7.5,-11.7,1021.8,1020.2,
110,2012-03-21 18:00,290,7,,10000,,,,,,,,,,,,,,6.4,-12.7,1021.6,1020,
110,2012-03-21 19:00,290,5,,10000,,,,,,,,,,,,,,4.6,-10.3,1021.7,1020.1,
110,2012-03-21 20:00,270,2,,10000,,1,,,,0,,,,20000,,,,2.6,-7.1,1022.1,1020.5,
110,2012-03-21 21:00,360,3,,10000,,1,,,,0,,,,20000,,,,2.8,-9,1022.5,1020.9,
110,2012-03-21 22:00,30,3,,10000,,1,,,,0,,,,20000,,,,1.5,-7.4,1022.7,1021.1,
110,2012-03-21 23:00,360,3,,10000,,4,,,,0,,,,18000,,,,2.4,-6,1023.3,1021.7,
110,2012-03-22 00:00,310,4,,10000,,3,7,,,3,2,,,14000,20000,,,3.2,-5,1023.6,1022,
110,2012-03-22 01:00,260,5,,10000,,4,7,,,3,2,,,11000,20000,,,3.9,-4.1,1024,1022.4,
110,2012-03-22 02:00,10,3,,10000,,4,7,,,3,2,,,9000,20000,,,3.9,-4.1,1024,1022.4,
110,2012-03-22 03:00,250,4,,10000,,4,7,,,3,2,,,7000,20000,,,4.4,-3.8,1023.6,1022,
110,2012-03-22 04:00,50,3,,10000,,4,7,,,3,2,,,7000,20000,,,3.7,-3.3,1023.2,1021.6,
110,2012-03-22 05:00,320,1,,10000,,4,7,,,3,2,,,8000,20000,,,4.1,-3.8,1022.8,1021.2,
110,2012-03-22 06:00,310,1,,10000,,4,7,,,6,4,,,3500,12000,,,3.7,-3.3,1023.1,1021.5,
110,2012-03-22 07:00,260,4,,10000,,4,7,,,6,4,,,3500,12000,,,4.9,-1.9,1023.2,1021.6,
110,2012-03-22 08:00,220,6,,10000,,4,7,,,6,4,,,2500,12000,,,5.2,-1.2,1022.6,1021,
110,2012-03-22 09:00,230,6,,8000,5,4,7,,,6,4,,,2500,12000,,,5.6,-1.4,1023.5,1021.9,
110,2012-03-22 10:00,210,5,,5000,5,4,7,,,6,4,,,2000,12000,,,6.7,-.9,1023.4,1021.8,
110,2012-03-22 11:00,260,3,,5000,5,4,7,,,6,4,,,2000,12000,,,7.8,-.5,1022.9,1021.3,
110,2012-03-22 12:00,250,5,,6000,5,2,7,,,6,4,,,2500,15000,,,9,-.2,1022.1,1020.5,
110,2012-03-22 13:00,330,5,,5000,5,2,7,,,6,0,,,2500,16000,,,9.7,-.9,1021.4,1019.8,
110,2012-03-22 14:00,340,5,,4500,5,3,7,,,6,3,,,2500,15000,,,10,-1.4,1019.9,1018.3,
110,2012-03-22 15:00,320,5,,4000,5,3,7,,,6,3,,,2500,14000,,,10.3,-1.2,1018.7,1017.2,
110,2012-03-22 16:00,310,5,,4000,5,4,7,,,6,4,,,2500,12000,,,10.3,-.9,1018.5,1017,
110,2012-03-22 17:00,320,8,,4000,5,4,7,,,6,4,,,3000,12000,,,9.1,.6,1018.7,1017.1,
110,2012-03-22 18:00,320,5,,4000,5,4,8,,,6,4,,,3000,11000,,,7.8,.4,1017.9,1016.3,
110,2012-03-22 19:00,350,6,,3300,5,3,8,,,6,4,,,2500,10000,,,7.5,.2,1017.8,1016.2,
110,2012-03-22 20:00,350,4,,3100,5,3,8,,,6,4,,,2500,10000,,,7.1,.6,1017.4,1015.8,
110,2012-03-22 21:00,350,4,,3100,5,3,8,,,6,4,,,2500,8000,,,6.9,.9,1017.4,1015.8,
110,2012-03-22 22:00,10,6,,2500,5,3,8,,,6,4,,,2500,8000,,,7.7,1.1,1016.6,1015,
110,2012-03-22 23:00,280,3,,2500,10,3,8,,,6,4,,,2500,8000,,,6.8,1.5,1016.1,1014.5,
110,2012-03-23 00:00,350,5,,2500,10,3,8,,,6,4,,,2500,8000,,,6.9,1.3,1016.1,1014.5,
110,2012-03-23 01:00,40,2,,2500,10,3,8,,,6,4,,,2500,8000,,,6.8,.6,1014.8,1013.2,
110,2012-03-23 02:00,320,2,,2400,10,3,8,,,6,4,,,2500,8000,,,6.5,1.3,1013.5,1011.9,
110,2012-03-23 03:00,330,5,,2400,10,3,8,,,6,4,,,3000,9000,,,6.4,1.5,1013,1011.4,
110,2012-03-23 04:00,320,5,,2400,10,3,8,,,6,4,,,3000,9000,,,6.5,1.1,1012.6,1011,
110,2012-03-23 05:00,90,4,,2200,61,5,8,,,6,4,,,3000,7000,,,7.2,2.3,1011.7,1010.1,0
110,2012-03-23 06:00,40,2,,2000,61,6,8,,,6,4,,,3000,7000,,,6.3,2.7,1011.5,1009.9,0
110,2012-03-23 07:00,80,8,,5000,61,6,8,,,6,4,,,2500,7000,,,7.4,2.9,1010.7,1009.1,0
110,2012-03-23 08:00,70,9,,5000,61,2,6,8,,7,6,4,,1500,2500,7000,,6.8,1.3,1010.8,1009.2,0
110,2012-03-23 09:00,40,6,,2700,61,2,6,8,,7,6,5,,1000,2000,7000,,6.1,2.5,1011.2,1009.6,1.5
110,2012-03-23 10:00,40,8,,3000,61,2,6,8,,7,6,5,,1000,2000,7000,,5.7,2.3,1011.1,1009.5,2
110,2012-03-23 11:00,60,5,,3000,61,2,6,8,,7,6,5,,1000,2000,7000,,5.3,2.3,1010.7,1009.1,1
110,2012-03-23 12:00,50,5,,3000,61,2,6,8,,7,6,5,,1000,2000,7000,,4.8,2.1,1009.8,1008.2,2
110,2012-03-23 13:00,90,7,,4000,61,2,6,8,,7,6,5,,1000,2000,7000,,4.6,1.5,1009,1007.4,1
110,2012-03-23 14:00,70,3,,3500,61,2,6,8,,7,6,5,,700,2000,7000,,4.6,1.7,1008.1,1006.5,1.5
110,2012-03-23 15:00,90,4,,4200,61,2,6,8,,7,6,5,,1000,2000,7000,,4.5,1.3,1007.3,1005.7,1.5
110,2012-03-23 16:00,50,6,,4000,61,2,6,8,,7,6,5,,1000,2000,7000,,4.1,1.3,1006.7,1005.1,2
110,2012-03-23 17:00,120,4,,5000,61,2,6,8,,7,6,5,,1000,2000,7000,,4.5,1.3,1006.3,1004.7,.5
110,2012-03-23 18:00,100,5,,5000,61,2,6,8,,7,6,5,,800,2000,7000,,4.5,1.1,1006.5,1004.9,.5
110,2012-03-23 19:00,60,3,,4800,61,2,6,8,,7,6,5,,800,2000,7000,,4,1.1,1006.8,1005.2,.5
110,2012-03-23 20:00,320,6,,2500,61,3,6,8,,7,6,5,,500,2000,7000,,3.6,1.1,1007.3,1005.7,1
110,2012-03-23 21:00,320,6,,3400,61,3,6,8,,7,6,5,,1000,2000,7000,,3,.4,1007.6,1006,.5
110,2012-03-23 22:00,310,8,,5000,61,3,6,8,,7,6,4,,1000,2000,7000,,2.9,0,1007.9,1006.3,.5
110,2012-03-23 23:00,300,4,,6000,61,3,6,8,,7,6,4,,1000,2000,7000,,2.9,.2,1007.7,1006.1,.5
110,2012-03-24 00:00,290,5,,8000,10,2,6,8,,7,6,4,,1000,2000,8000,,3,.4,1007.6,1006,0
110,2012-03-24 01:00,300,6,,8000,10,2,6,8,,7,6,4,,1000,2000,8000,,2.9,.2,1007.6,1006,
110,2012-03-24 02:00,290,8,,7000,10,2,6,8,,7,6,4,,1000,2000,8000,,2.6,0,1007.5,1005.9,
110,2012-03-24 03:00,300,10,,7000,61,3,6,8,,7,6,4,,800,2000,8000,,2.3,-.5,1007.6,1006,.5
110,2012-03-24 04:00,310,10,,6000,10,3,6,8,,7,6,4,,900,2000,8000,,2.2,-.7,1007.6,1006,0
110,2012-03-24 05:00,300,11,,7000,10,2,6,8,,7,6,4,,1000,2000,8000,,2.2,-.9,1008.1,1006.5,0
110,2012-03-24 06:00,310,11,,8000,10,2,6,8,,7,6,4,,1500,2000,8000,,2.2,-1.4,1008.6,1007,0
110,2012-03-24 07:00,300,10,,7000,10,2,6,8,,7,6,4,,1400,2000,8000,,2.5,-1.4,1009.3,1007.7,0
110,2012-03-24 08:00,320,12,,7000,60,1,6,8,,7,6,4,,1500,2000,8000,,2.4,-2.2,1010.6,1009,0
110,2012-03-24 09:00,330,14,,10000,21,,,,,,,,,,,,,4.3,-3,1011,1009.4,0
110,2012-03-24 10:00,340,17,,10000,,1,,,,6,,,,4000,,,,5.7,-6.7,1011.4,1009.8,
110,2012-03-24 11:00,330,15,,10000,,1,,,,6,,,,4000,,,,6.2,-8.2,1011.9,1010.3,
110,2012-03-24 12:00,340,15,26,10000,,2,5,,,6,0,,,5000,18000,,,5.9,-10.3,1011.9,1010.3,
110,2012-03-24 13:00,300,15,,10000,,2,5,,,6,0,,,4500,18000,,,5.3,-7.8,1012.1,1010.5,
110,2012-03-24 14:00,290,14,,6000,71,3,7,,,7,6,,,1000,3000,,,3.1,-3,1012,1010.4,0
110,2012-03-24 15:00,300,21,,10000,22,2,,,,6,,,,2500,,,,7.8,-9,1010.5,1009,0
110,2012-03-24 16:00,330,20,31,10000,,2,,,,6,,,,3500,,,,7.1,-12.7,1010.2,1008.6,
110,2012-03-24 17:00,310,21,,10000,,2,,,,6,,,,3500,,,,6.5,-13.3,1010.7,1009.1,
110,2012-03-24 18:00,330,16,,10000,,1,,,,6,,,,3500,,,,4.9,-13.3,1011.7,1010.1,
110,2012-03-24 19:00,330,14,,10000,,1,,,,6,,,,3500,,,,3.5,-13.9,1012.6,1011,
110,2012-03-24 20:00,320,16,,10000,,,,,,,,,,,,,,3.1,-13.9,1013.3,1011.7,
110,2012-03-24 21:00,310,10,,10000,,,,,,,,,,,,,,2.9,-12.2,1014.2,1012.6,
110,2012-03-24 22:00,330,10,,10000,,,,,,,,,,,,,,2.3,-10.7,1014.8,1013.2,
110,2012-03-24 23:00,330,11,,10000,,,,,,,,,,,,,,2,-9.4,1015.4,1013.8,
110,2012-03-25 00:00,330,10,,10000,,,,,,,,,,,,,,1.6,-9,1015.6,1014,
110,2012-03-25 01:00,290,5,,10000,,,,,,,,,,,,,,1.7,-8.6,1016,1014.4,
110,2012-03-25 02:00,320,3,,10000,,,,,,,,,,,,,,.8,-8.2,1016.4,1014.8,
110,2012-03-25 03:00,300,5,,10000,,,,,,,,,,,,,,.5,-7.4,1016.5,1014.9,
110,2012-03-25 04:00,310,7,,10000,,,,,,,,,,,,,,.2,-6.7,1016.3,1014.7,
110,2012-03-25 05:00,310,5,,10000,,,,,,,,,,,,,,0,-7.4,1016.7,1015.1,
110,2012-03-25 06:00,310,2,,10000,,,,,,,,,,,,,,-.1,-7.4,1017.1,1015.5,
110,2012-03-25 07:00,320,3,,10000,,,,,,,,,,,,,,.4,-7.4,1017.9,1016.3,
110,2012-03-25 08:00,310,6,,10000,,,,,,,,,,,,,,2.6,-7.1,1018.3,1016.7,
110,2012-03-25 09:00,320,12,,10000,,,,,,,,,,,,,,4.7,-9.4,1018.6,1017,
110,2012-03-25 10:00,320,17,28,10000,,,,,,,,,,,,,,5.6,-11.2,1019,1017.4,
110,2012-03-25 11:00,340,14,,10000,,1,,,,6,,,,3000,,,,7,-9.8,1019.1,1017.5,
110,2012-03-25 12:00,330,12,,10000,,3,,,,6,,,,4000,,,,7.1,-11.2,1018.9,1017.3,
110,2012-03-25 13:00,320,16,,10000,,4,,,,6,,,,4500,,,,7.5,-14.5,1018.4,1016.8,
110,2012-03-25 14:00,340,14,,10000,,4,,,,6,,,,4500,,,,7.1,-16.4,1017.8,1016.2,
110,2012-03-25 15:00,320,12,,10000,,4,5,,,6,3,,,4500,7000,,,8.1,-12.7,1017.4,1015.8,
110,2012-03-25 16:00,330,13,,10000,,4,,,,6,,,,4500,,,,8,-13.9,1017.1,1015.5,
110,2012-03-25 17:00,350,15,,10000,,3,,,,6,,,,4500,,,,7.1,-14.5,1017.2,1015.6,
110,2012-03-25 18:00,340,13,,10000,,2,3,,,6,3,,,4500,7000,,,5.9,-14.5,1017.8,1016.2,
110,2012-03-25 19:00,320,9,,10000,,1,,,,3,,,,7000,,,,3.5,-14.5,1018.6,1017,
110,2012-03-25 20:00,310,9,,10000,,,,,,,,,,,,,,3,-12.7,1019.5,1017.9,
110,2012-03-25 21:00,310,7,,10000,,,,,,,,,,,,,,2.1,-12.2,1020.5,1018.9,
110,2012-03-25 22:00,300,8,,10000,,,,,,,,,,,,,,1.7,-10.7,1020.9,1019.3,
110,2012-03-25 23:00,300,8,,10000,,,,,,,,,,,,,,1.5,-9.8,1021.1,1019.5,
110,2012-03-26 00:00,300,8,,10000,,,,,,,,,,,,,,1.1,-9.8,1021.2,1019.6,
110,2012-03-26 01:00,310,8,,10000,,,,,,,,,,,,,,.8,-9.4,1021.7,1020.1,
110,2012-03-26 02:00,300,6,,10000,,,,,,,,,,,,,,.9,-8.2,1022.1,1020.5,
110,2012-03-26 03:00,300,6,,10000,,,,,,,,,,,,,,.5,-9,1022.1,1020.5,
110,2012-03-26 04:00,300,5,,10000,,,,,,,,,,,,,,0,-9,1022.4,1020.8,
110,2012-03-26 05:00,310,6,,10000,,,,,,,,,,,,,,-.5,-10.3,1023,1021.4,
110,2012-03-26 06:00,310,6,,10000,,,,,,,,,,,,,,-.6,-10.7,1023.7,1022.1,
110,2012-03-26 07:00,320,5,,10000,,,,,,,,,,,,,,-1,-10.7,1024.5,1022.9,
110,2012-03-26 08:00,330,5,,10000,,,,,,,,,,,,,,1.8,-11.2,1025,1023.4,
110,2012-03-26 09:00,320,7,,10000,,,,,,,,,,,,,,4.3,-13.3,1025.6,1024,
110,2012-03-26 10:00,320,9,,10000,,,,,,,,,,,,,,5.6,-14.5,1026,1024.4,
110,2012-03-26 11:00,350,10,,10000,,,,,,,,,,,,,,7.1,-15.1,1025.7,1024.1,
110,2012-03-26 12:00,280,8,,10000,,,,,,,,,,,,,,7.1,-13.9,1025.2,1023.6,
110,2012-03-26 13:00,290,11,,10000,,,,,,,,,,,,,,7.7,-13.3,1024.9,1023.3,
110,2012-03-26 14:00,290,11,,10000,,,,,,,,,,,,,,8.1,-13.9,1024.2,1022.6,
110,2012-03-26 15:00,290,11,,10000,,,,,,,,,,,,,,8.1,-17.9,1023.9,1022.3,
110,2012-03-26 16:00,290,13,,10000,,,,,,,,,,,,,,7.7,-13.9,1023.9,1022.3,
110,2012-03-26 17:00,290,13,,10000,,,,,,,,,,,,,,6.9,-15.1,1023.8,1022.2,
110,2012-03-26 18:00,260,8,,10000,,,,,,,,,,,,,,6.1,-8.6,1023.7,1022.1,
110,2012-03-26 19:00,240,9,,10000,,,,,,,,,,,,,,4.4,-7.8,1023.8,1022.2,
110,2012-03-26 20:00,240,5,,10000,,,,,,,,,,,,,,3.7,-6.4,1024.1,1022.5,
110,2012-03-26 21:00,220,5,,10000,,,,,,,,,,,,,,2.7,-6.4,1024.5,1022.9,
110,2012-03-26 22:00,230,6,,10000,,,,,,,,,,,,,,3.2,-5,1024.6,1023,
110,2012-03-26 23:00,210,3,,10000,,,,,,,,,,,,,,2.1,-5.4,1024.7,1023.1,
110,2012-03-27 00:00,170,4,,10000,,,,,,,,,,,,,,-1.8,-7.8,1024.9,1023.3,
110,2012-03-27 01:00,150,6,,10000,,,,,,,,,,,,,,.2,-6,1025.1,1023.5,
110,2012-03-27 02:00,160,7,,8000,5,,,,,,,,,,,,,-1.7,-7.4,1025.2,1023.6,
110,2012-03-27 03:00,160,6,,8000,5,,,,,,,,,,,,,-1.8,-6.4,1025.2,1023.6,
110,2012-03-27 04:00,150,7,,8000,5,1,,,,3,,,,8000,,,,0,-5.4,1024.7,1023.1,
110,2012-03-27 05:00,170,6,,9000,5,1,,,,3,,,,8000,,,,-.1,-5,1024.3,1022.7,
110,2012-03-27 06:00,190,5,,10000,,1,,,,3,,,,8000,,,,-.1,-5.7,1024.4,1022.8,
110,2012-03-27 07:00,200,4,,8000,5,1,,,,3,,,,8000,,,,.3,-5.4,1024.7,1023.1,
110,2012-03-27 08:00,210,4,,10000,,,,,,,,,,,,,,2.6,-4.4,1024.7,1023.1,
110,2012-03-27 09:00,190,6,,10000,,,,,,,,,,,,,,6,-7.8,1024.9,1023.3,
110,2012-03-27 10:00,230,8,,10000,,,,,,,,,,,,,,8,-10.7,1024.9,1023.3,
110,2012-03-27 11:00,230,10,,10000,,1,6,,,6,0,,,4000,18000,,,7.8,-10.3,1024.5,1022.9,
110,2012-03-27 12:00,230,10,,10000,,2,6,,,6,3,,,4000,12000,,,9.5,-7.4,1023.7,1022.1,
110,2012-03-27 13:00,250,8,,10000,,4,6,,,6,3,,,4000,12000,,,10.8,-8.2,1022.8,1021.2,
110,2012-03-27 14:00,240,9,,10000,,4,6,,,6,3,,,4000,12000,,,11.6,-6,1022.1,1020.6,
110,2012-03-27 15:00,270,11,,10000,,3,6,,,6,3,,,3000,12000,,,9.6,-2.5,1022.2,1020.6,
110,2012-03-27 16:00,240,10,,10000,,4,8,,,6,4,,,3000,10000,,,8.8,-.9,1021.8,1020.2,
110,2012-03-27 17:00,240,10,,10000,,4,8,,,6,4,,,3000,10000,,,8.1,0,1021.6,1020,
110,2012-03-27 18:00,250,8,,9000,10,4,8,,,6,4,,,2000,8000,,,7.9,1.3,1021.8,1020.2,
110,2012-03-27 19:00,260,7,,8000,10,2,4,8,,7,6,4,,1000,2000,8000,,7.6,1.7,1021.7,1020.1,
110,2012-03-27 20:00,240,5,,7000,10,2,4,8,,7,6,4,,1000,2000,8000,,7.5,2.3,1022.1,1020.5,
110,2012-03-27 21:00,250,4,,5000,10,2,4,8,,7,6,4,,1000,2000,8000,,7.3,2.7,1022.8,1021.2,
110,2012-03-27 22:00,270,3,,4000,10,2,4,8,,7,6,4,,1000,2000,8000,,7.3,2.9,1023.3,1021.7,
110,2012-03-27 23:00,330,2,,3500,10,2,4,8,,7,6,4,,1000,2000,8000,,6.4,2.5,1023.5,1021.9,
110,2012-03-28 00:00,220,1,,2800,10,2,4,8,,7,6,4,,1000,2000,8000,,6.1,2.3,1023.3,1021.7,
110,2012-03-28 01:00,280,1,,2300,10,2,4,8,,7,6,4,,1000,2000,8000,,5.9,2.5,1023.7,1022.1,
110,2012-03-28 02:00,10,2,,2200,10,2,4,8,,7,6,4,,1000,2000,8000,,6.2,2.7,1024,1022.4,
110,2012-03-28 03:00,200,2,,2000,10,3,5,7,,7,6,4,,1000,2000,8000,,5.7,2.5,1023.8,1022.2,
110,2012-03-28 04:00,350,1,,2000,10,4,7,,,7,6,,,1000,2000,,,5.4,2.7,1023.9,1022.3,
