ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó(null),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü(null),2Ãþ ¿îÇü(null),3Ãþ ¿îÇü(null),4Ãþ ¿îÇü(null),1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
182,2010-02-11 20:00,130,10,,4000,10,5,8,,,6,4,,,2500,10000,,,5.9,3.9,1018.2,1015,0
182,2010-02-11 21:00,120,10,,6000,10,5,8,,,6,4,,,2500,10000,,,6,3.9,1019,1015.9,
182,2010-02-11 22:00,120,8,,6000,10,5,8,,,6,4,,,2500,10000,,,6,4.1,1019.5,1016.4,
182,2010-02-11 23:00,130,5,,6000,10,5,8,,,6,4,,,2500,10000,,,6,4.5,1020,1016.9,
182,2010-02-12 00:00,120,5,,6000,60,5,8,,,6,4,,,2500,10000,,,6.5,4.8,1020.5,1017.2,.4
182,2010-02-12 01:00,30,7,,6000,63,5,8,,,6,5,,,2500,7000,,,6.4,5,1021,1017.7,2.8
182,2010-02-12 02:00,340,1,,6000,63,5,8,,,6,5,,,2500,7000,,,6.3,4.5,1021.5,1018.4,1.8
182,2010-02-12 03:00,340,12,,6000,63,5,8,,,6,5,,,2500,7000,,,5.9,3.5,1022.5,1019.2,2.2
182,2010-02-12 04:00,340,7,,6000,61,5,8,,,6,5,,,2500,7000,,,5.8,2.5,1022.7,1019.5,.4
182,2010-02-12 05:00,340,6,,6000,61,5,8,,,6,5,,,2500,7000,,,5.3,2,1022.5,1019.4,.6
182,2010-02-12 06:00,350,6,,6000,61,5,8,,,6,5,,,2500,7000,,,5.3,2,1022.5,1019.4,.4
182,2010-02-12 07:00,340,8,,6000,61,5,8,,,6,5,,,2500,7000,,,5.3,2,1023.2,1020,.2
182,2010-02-12 08:00,330,7,,6000,61,5,8,,,6,5,,,2500,7000,,,5.4,1.8,1023.5,1020.4,0
182,2010-02-12 09:00,340,9,,6000,61,5,8,,,6,5,,,2500,8000,,,5.1,2.2,1024.4,1021.2,.2
182,2010-02-12 10:00,340,10,,8000,61,5,8,,,6,5,,,2500,8000,,,5,2,1024.9,1021.7,.4
182,2010-02-12 11:00,340,11,,10000,60,5,8,,,6,4,,,2500,10000,,,5.6,1.7,1025,1021.7,0
182,2010-02-12 12:00,330,11,,10000,60,5,8,,,6,4,,,2500,10000,,,5.5,1.7,1024.5,1021.4,0
182,2010-02-12 13:00,350,10,,10000,21,5,8,,,6,4,,,2500,10000,,,5.5,.6,1024.5,1021.2,0
182,2010-02-12 14:00,340,12,,10000,21,5,8,,,6,4,,,2500,10000,,,5.5,1.2,1024,1020.9,.2
182,2010-02-12 15:00,330,15,,8000,10,1,5,8,,7,6,4,,1000,2500,10000,,4.3,1.7,1024.1,1021,
182,2010-02-12 16:00,330,13,,10000,60,1,5,8,,7,6,4,,1000,2500,10000,,5,.2,1024,1020.9,.2
182,2010-02-12 17:00,340,15,,10000,21,5,8,,,6,4,,,2500,10000,,,4.6,.3,1024.9,1021.7,0
182,2010-02-12 18:00,340,13,,10000,,5,8,,,6,4,,,2500,10000,,,4.5,.5,1025,1021.7,
182,2010-02-12 19:00,350,10,,10000,,5,8,,,6,4,,,2500,10000,,,4.4,0,1025.6,1022.5,
182,2010-02-12 20:00,340,13,,10000,,5,8,,,6,4,,,2500,11000,,,4.5,-.6,1025.8,1022.5,
182,2010-02-12 21:00,340,10,,10000,,5,8,,,6,4,,,2500,12000,,,4.4,-1.7,1025.9,1022.7,
182,2010-02-12 22:00,340,8,,10000,,5,8,,,6,4,,,2500,12000,,,4.4,-1.6,1026,1022.7,
182,2010-02-12 23:00,320,9,,10000,,5,8,,,6,4,,,2500,12000,,,4,-2.2,1026.6,1023.5,
182,2010-02-13 00:00,320,9,,10000,,5,8,,,6,4,,,2500,12000,,,3.9,-2.5,1027,1023.9,
182,2010-02-13 01:00,320,11,,10000,,5,8,,,6,4,,,2500,12000,,,3.5,-3.2,1026.9,1023.7,
182,2010-02-13 02:00,320,12,,10000,,5,8,,,6,4,,,2500,12000,,,3.4,-4.3,1026.9,1023.7,
182,2010-02-13 03:00,330,11,,10000,,6,8,,,6,4,,,2500,12000,,,3,-4.6,1027.3,1024,
182,2010-02-13 04:00,320,10,,10000,,7,,,,6,,,,2500,,,,2.9,-5.8,1027,1023.7,
182,2010-02-13 05:00,350,8,,10000,,7,,,,6,,,,2500,,,,2.7,-5.5,1026.5,1023.2,
182,2010-02-13 06:00,330,9,,10000,,7,,,,6,,,,2500,,,,2.9,-5.3,1026.3,1023,
182,2010-02-13 07:00,330,11,,10000,,7,,,,6,,,,3000,,,,2.5,-6.3,1027,1023.9,
182,2010-02-13 08:00,300,9,,10000,,7,,,,6,,,,3000,,,,2.5,-5.9,1027.5,1024.4,
182,2010-02-13 09:00,320,11,,10000,,7,,,,6,,,,3000,,,,2.5,-5.9,1028.1,1025,
182,2010-02-13 10:00,330,9,,10000,,7,,,,6,,,,3000,,,,2.7,-5.6,1028,1024.9,
182,2010-02-13 11:00,340,10,,10000,,7,,,,6,,,,3000,,,,2.7,-5.4,1028.1,1025,
182,2010-02-13 12:00,340,7,,10000,,7,,,,6,,,,3000,,,,2.7,-5,1027.9,1024.6,
182,2010-02-13 13:00,320,10,,10000,,4,7,,,6,3,,,3000,12000,,,3,-4.1,1028,1024.9,
182,2010-02-13 14:00,310,9,,10000,,4,7,,,6,3,,,3000,12000,,,3.2,-4.3,1027.4,1024.1,
182,2010-02-13 15:00,330,10,,10000,,4,7,,,6,3,,,3000,12000,,,3,-4.5,1027.3,1024,
182,2010-02-13 16:00,330,9,,10000,,4,7,,,6,3,,,3000,12000,,,3,-4.1,1027.3,1024,
182,2010-02-13 17:00,340,10,,10000,,4,7,,,6,3,,,3000,12000,,,2.7,-5,1027.6,1024.5,
182,2010-02-13 18:00,350,7,,10000,,4,7,,,6,3,,,3000,12000,,,2.7,-4.1,1027.9,1024.6,
182,2010-02-13 19:00,360,7,,10000,,4,7,,,6,3,,,3000,12000,,,2.9,-4.5,1028,1024.9,
182,2010-02-13 20:00,360,8,,10000,,4,7,,,6,3,,,3000,12000,,,2.7,-4.4,1028.9,1025.6,
182,2010-02-13 21:00,10,5,,10000,,4,7,,,6,3,,,3000,12000,,,2.7,-3.9,1028.8,1025.5,
182,2010-02-13 22:00,20,6,,10000,,3,5,,,6,3,,,3000,15000,,,2.5,-3.5,1028.8,1025.5,
182,2010-02-13 23:00,60,4,,10000,,3,5,,,6,0,,,3000,18000,,,2,-4,1028,1024.9,
182,2010-02-14 00:00,150,3,,10000,,3,5,,,6,3,,,3000,15000,,,1.5,-3.4,1027.5,1024.3,
182,2010-02-14 01:00,170,5,,10000,,3,5,,,6,3,,,3000,15000,,,1.2,-3.5,1028,1024.8,
182,2010-02-14 02:00,170,5,,10000,,3,5,,,6,3,,,3000,15000,,,1.1,-3,1026.5,1023.4,
182,2010-02-14 03:00,180,4,,10000,,3,,,,6,,,,3000,,,,1.7,-2.7,1026.3,1023,
182,2010-02-14 04:00,160,5,,10000,,3,5,,,6,3,,,3000,15000,,,1.6,-2.7,1025.9,1022.7,
182,2010-02-14 05:00,160,3,,10000,,4,7,,,6,3,,,3000,15000,,,2,-2.4,1025.5,1022.2,
182,2010-02-14 06:00,190,4,,8000,10,5,7,,,6,3,,,3000,15000,,,2.2,-2.5,1025.9,1022.7,
182,2010-02-14 07:00,190,2,,8000,10,5,7,,,6,3,,,3000,15000,,,2.7,-2.5,1027,1023.9,
182,2010-02-14 08:00,30,2,,10000,,5,8,,,6,4,,,3000,12000,,,3.5,-2.4,1027,1023.7,
182,2010-02-14 09:00,60,2,,10000,,5,8,,,6,4,,,3000,12000,,,4,-2.4,1027.3,1024,
182,2010-02-14 10:00,120,4,,10000,,5,8,,,6,4,,,2500,12000,,,4.5,-2,1027,1023.7,
182,2010-02-14 11:00,100,6,,10000,,5,8,,,6,4,,,2500,12000,,,4.8,-2.2,1027,1023.7,
182,2010-02-14 12:00,100,7,,10000,,5,8,,,6,4,,,2500,12000,,,5.3,-1.3,1026.8,1023.5,
182,2010-02-14 13:00,100,9,,10000,,5,8,,,6,4,,,2500,12000,,,5.4,-1.2,1025.4,1022.2,
182,2010-02-14 14:00,100,9,,10000,,5,8,,,6,4,,,2500,12000,,,5.8,-.6,1024.4,1021.2,
182,2010-02-14 15:00,80,10,,10000,,5,8,,,6,4,,,2500,12000,,,5,-.2,1024,1020.9,
182,2010-02-14 16:00,70,11,,8000,60,5,8,,,6,4,,,2500,12000,,,4,.5,1024.6,1021.5,.6
182,2010-02-14 17:00,140,6,,8000,60,5,8,,,6,4,,,2500,12000,,,3.4,-.1,1025,1021.7,.2
182,2010-02-14 18:00,150,7,,8000,60,5,8,,,6,4,,,2500,8000,,,3.5,.2,1025.1,1022,.2
182,2010-02-14 19:00,140,6,,8000,60,5,8,,,6,4,,,2500,8000,,,3.5,-.6,1025.4,1022.2,0
182,2010-02-14 20:00,110,6,,6000,61,5,8,,,6,4,,,2000,8000,,,3.5,0,1026,1022.7,0
182,2010-02-14 21:00,140,8,,6000,60,2,5,8,,7,6,4,,1500,2500,8000,,3.2,.8,1026,1022.9,0
182,2010-02-14 22:00,120,9,,6000,10,2,5,8,,7,6,4,,1500,2500,8000,,3.7,1,1025.1,1022,.2
182,2010-02-14 23:00,140,9,,6000,10,2,5,8,,7,6,4,,1500,2500,8000,,4.5,1.5,1024.8,1021.5,
182,2010-02-15 00:00,130,10,,6000,10,5,8,,,6,4,,,2500,8000,,,4.9,1.7,1024.1,1021,
182,2010-02-15 01:00,120,8,,6000,10,5,8,,,6,4,,,2500,10000,,,5.4,2.2,1023.7,1020.5,
182,2010-02-15 02:00,130,8,,7000,10,5,8,,,6,4,,,2500,10000,,,5.5,2.7,1023,1019.7,
182,2010-02-15 03:00,60,13,,7000,10,4,8,,,6,4,,,2500,12000,,,6.4,3,1022.5,1019.2,
182,2010-02-15 04:00,40,12,,7000,10,4,8,,,6,4,,,2500,12000,,,6,2.2,1022.5,1019.4,
182,2010-02-15 05:00,20,11,,7000,10,4,6,,,6,3,,,2500,13000,,,5.3,2,1022.7,1019.5,
182,2010-02-15 06:00,20,13,,7000,10,2,4,6,,7,6,3,,1500,2500,13000,,5,.8,1022.7,1019.5,
182,2010-02-15 07:00,30,9,,7000,10,2,4,6,,7,6,3,,1500,2500,13000,,5,.8,1023.2,1020,
182,2010-02-15 08:00,50,6,,8000,10,4,8,,,6,4,,,2500,12000,,,5.5,.6,1023.7,1020.5,
182,2010-02-15 09:00,20,11,,8000,10,4,8,,,6,4,,,2500,12000,,,5,.5,1024.3,1021,
182,2010-02-15 10:00,20,11,,8000,10,4,7,,,6,3,,,2500,15000,,,5,-.5,1024.5,1021.2,
182,2010-02-15 11:00,30,8,,8000,10,4,6,,,6,0,,,2500,18000,,,5.1,-.8,1024.1,1021,
182,2010-02-15 12:00,10,8,,8000,10,2,4,,,6,0,,,2500,18000,,,5.5,-1.2,1023.7,1020.5,
182,2010-02-15 13:00,20,8,,10000,,1,,,,6,,,,3000,,,,6,-3,1023.7,1020.5,
182,2010-02-15 14:00,10,12,,10000,,2,4,,,6,0,,,3000,18000,,,6.1,-4,1023,1019.7,
182,2010-02-15 15:00,10,13,,10000,,1,3,,,6,0,,,3000,18000,,,6.3,-5.6,1023.5,1020.2,
182,2010-02-15 16:00,350,12,,10000,,,,,,,,,,,,,,6,-5.3,1024.3,1021,
182,2010-02-15 17:00,360,12,,10000,,,,,,,,,,,,,,5.3,-4.3,1024.1,1021,
182,2010-02-15 18:00,350,9,,10000,,1,3,,,6,3,,,3000,15000,,,4.4,-3.9,1024.9,1021.7,
182,2010-02-15 19:00,350,6,,10000,,2,4,,,6,3,,,3000,15000,,,4,-4,1025.5,1022.4,
182,2010-02-15 20:00,330,6,,10000,,3,5,,,6,3,,,3000,13000,,,3.5,-2.9,1025.6,1022.5,
182,2010-02-15 21:00,320,8,,10000,,3,5,,,6,3,,,3000,13000,,,3,-3.2,1026.1,1023,
182,2010-02-15 22:00,320,7,,10000,,3,5,,,6,3,,,3000,13000,,,2.5,-4.5,1026.3,1023,
182,2010-02-15 23:00,340,9,,10000,,3,5,,,6,3,,,3000,13000,,,2.4,-5.6,1026.4,1023.2,
182,2010-02-16 00:00,350,7,,10000,,3,5,,,6,3,,,3000,13000,,,2.2,-4.6,1025.9,1022.7,
182,2010-02-16 01:00,350,8,,10000,,3,,,,6,,,,3000,,,,2.2,-5.4,1026.3,1023,
182,2010-02-16 02:00,350,9,,10000,,3,,,,6,,,,3000,,,,2.2,-5,1026.8,1023.5,
182,2010-02-16 03:00,340,9,,10000,,5,,,,6,,,,3000,,,,2.4,-4,1027,1023.7,
182,2010-02-16 04:00,340,11,,10000,,5,,,,6,,,,3000,,,,2,-4.3,1027,1023.7,
182,2010-02-16 05:00,340,13,,10000,,5,,,,6,,,,3000,,,,2,-4.3,1027.3,1024,
182,2010-02-16 06:00,360,13,,10000,,5,,,,6,,,,3000,,,,1.7,-5.1,1027.3,1024,
182,2010-02-16 07:00,350,13,,10000,,5,,,,6,,,,3000,,,,1.7,-5.3,1028,1024.8,
182,2010-02-16 08:00,340,13,24,10000,,7,,,,6,,,,3000,,,,1.6,-5.5,1028.1,1025,
182,2010-02-16 09:00,350,11,,10000,,5,,,,6,,,,3000,,,,1.7,-5.5,1028.9,1025.6,
182,2010-02-16 10:00,340,14,,10000,,5,,,,6,,,,3000,,,,2,-5.5,1029.3,1026,
182,2010-02-16 11:00,330,14,,10000,,5,,,,6,,,,3000,,,,2.2,-5,1029.1,1026,
182,2010-02-16 12:00,350,11,,10000,,5,,,,6,,,,3000,,,,2.7,-5.5,1028.3,1025,
182,2010-02-16 13:00,330,14,,10000,,4,,,,6,,,,3000,,,,3,-5.9,1029,1025.8,
182,2010-02-16 14:00,330,11,,10000,,4,,,,6,,,,3000,,,,2.5,-6.5,1028,1024.8,
182,2010-02-16 15:00,340,11,,10000,,4,,,,6,,,,3000,,,,3,-5.4,1028,1024.8,
182,2010-02-16 16:00,350,9,,10000,,4,,,,6,,,,3000,,,,2.9,-5.8,1028.1,1025,
182,2010-02-16 17:00,350,10,,10000,,4,,,,6,,,,3000,,,,2.5,-5.5,1027.6,1024.5,
182,2010-02-16 18:00,20,9,,10000,,4,,,,6,,,,3000,,,,2.2,-5.6,1027.5,1024.3,
182,2010-02-16 19:00,10,10,,10000,,4,7,,,6,3,,,3000,15000,,,1.7,-6.3,1027.5,1024.3,
182,2010-02-16 20:00,20,10,,10000,,4,7,,,6,3,,,3000,13000,,,1.6,-7,1027.8,1024.5,
182,2010-02-16 21:00,20,10,,10000,,4,7,,,6,3,,,3000,13000,,,1.7,-8.1,1027.5,1024.4,
182,2010-02-16 22:00,330,7,,10000,,4,7,,,6,3,,,3000,15000,,,2,-7.5,1029,1025.9,
182,2010-02-16 23:00,330,5,,10000,,4,7,,,6,3,,,3000,15000,,,2,-9.1,1028.9,1025.6,
182,2010-02-17 00:00,360,6,,10000,,4,7,,,6,3,,,3000,15000,,,2.2,-8.8,1028.3,1025,
182,2010-02-17 01:00,340,7,,10000,,4,7,,,6,3,,,3000,15000,,,2.4,-7.3,1028.5,1025.4,
182,2010-02-17 02:00,340,8,,10000,,4,7,,,6,3,,,3000,15000,,,2.2,-7.1,1028.5,1025.4,
182,2010-02-17 03:00,350,7,,10000,,4,7,,,6,3,,,3000,15000,,,2,-6.5,1028.3,1025,
182,2010-02-17 04:00,10,5,,10000,,4,7,,,6,3,,,3000,15000,,,2,-7.4,1028.1,1025,
182,2010-02-17 05:00,350,4,,10000,,4,7,,,6,3,,,3000,15000,,,2,-8.1,1027.5,1024.4,
182,2010-02-17 06:00,10,3,,10000,,4,7,,,6,3,,,3000,15000,,,2,-6.9,1027.5,1024.4,
182,2010-02-17 07:00,350,9,,10000,,3,6,,,6,3,,,3000,15000,,,2,-5.5,1027.5,1024.3,
182,2010-02-17 08:00,360,5,,10000,,4,6,,,6,3,,,3000,15000,,,2,-5.9,1028,1024.9,
182,2010-02-17 09:00,20,8,,10000,,4,,,,6,,,,3000,,,,1.8,-6.6,1027.9,1024.6,
182,2010-02-17 10:00,20,5,,10000,,3,4,,,6,0,,,3000,18000,,,2.5,-6.9,1027,1023.7,
182,2010-02-17 11:00,330,4,,10000,,4,,,,6,,,,3000,,,,3.2,-6,1027.1,1024,
182,2010-02-17 12:00,20,6,,10000,,3,4,,,6,0,,,3000,18000,,,3.5,-6.8,1026.5,1023.4,
182,2010-02-17 13:00,350,6,,10000,,3,4,,,6,0,,,3000,18000,,,3.5,-6.8,1025.6,1022.5,
182,2010-02-17 14:00,320,4,,10000,,3,5,,,6,0,,,3000,18000,,,4,-6.8,1025,1021.9,
182,2010-02-17 15:00,330,2,,10000,,3,5,,,6,0,,,3000,18000,,,4.5,-7,1024,1020.9,
182,2010-02-17 16:00,20,1,,10000,,2,5,,,6,0,,,3000,18000,,,4.5,-10.6,1023.7,1020.5,
182,2010-02-17 17:00,280,5,,10000,,2,5,,,6,0,,,3000,18000,,,4.4,-8.3,1024.4,1021.2,
182,2010-02-17 18:00,240,5,,10000,,2,5,,,6,0,,,3000,18000,,,4,-6,1024.3,1021,
182,2010-02-17 19:00,230,7,,10000,,2,5,,,6,0,,,3000,18000,,,2.9,-5.5,1024.4,1021.2,
182,2010-02-17 20:00,230,8,,8000,5,3,5,,,6,3,,,3000,13000,,,2.5,-6,1024.8,1021.5,
182,2010-02-17 21:00,230,9,,8000,5,5,7,,,6,3,,,3000,13000,,,3.2,-6.8,1024.9,1021.7,
182,2010-02-17 22:00,210,8,,8000,5,5,7,,,6,3,,,3000,13000,,,3,-4.5,1024.1,1021,
182,2010-02-17 23:00,280,12,23,6000,10,5,7,,,6,3,,,3000,13000,,,4.9,.8,1024,1020.7,
182,2010-02-18 00:00,290,19,,6000,60,5,8,,,6,4,,,2500,11000,,,5.4,1,1023.7,1020.5,.8
182,2010-02-18 01:00,260,15,,6000,60,5,8,,,6,4,,,2500,13000,,,4.4,-.2,1023.5,1020.4,.4
182,2010-02-18 02:00,310,17,28,4000,60,5,8,,,6,4,,,2500,11000,,,5,-1.7,1023.7,1020.5,0
182,2010-02-18 03:00,330,21,,4000,60,5,8,,,6,4,,,2500,11000,,,4.9,-.8,1023.9,1020.7,0
182,2010-02-18 04:00,310,19,30,3500,60,5,8,,,6,4,,,2500,11000,,,4.4,-4.4,1024,1020.7,0
182,2010-02-18 05:00,310,19,,4000,60,5,8,,,6,4,,,2500,11000,,,4,-4.1,1024.1,1021,0
182,2010-02-18 06:00,310,16,,5000,5,7,,,,6,,,,3000,,,,3.2,-8.1,1024.6,1021.5,0
182,2010-02-18 07:00,300,12,,6000,5,7,,,,6,,,,3000,,,,3,-5.5,1024.9,1021.7,
182,2010-02-18 08:00,330,14,,8000,5,7,,,,6,,,,3000,,,,3,-8.3,1025.3,1022,
182,2010-02-18 09:00,310,11,,10000,,7,,,,6,,,,3000,,,,2.9,-7.9,1025.8,1022.5,
182,2010-02-18 10:00,320,12,,10000,,7,,,,6,,,,3000,,,,2.9,-7.3,1026.5,1023.2,
182,2010-02-18 11:00,330,16,,10000,,7,,,,6,,,,3000,,,,2.7,-5,1026.4,1023.2,
182,2010-02-18 12:00,320,12,,10000,26,7,,,,6,,,,3000,,,,2.5,-3.7,1026,1022.7,0
182,2010-02-18 13:00,340,14,,10000,,7,,,,6,,,,3000,,,,2.4,-7,1025.8,1022.5,
182,2010-02-18 14:00,320,11,,10000,,7,,,,6,,,,3000,,,,2.5,-5.5,1025.4,1022.2,
182,2010-02-18 15:00,330,11,,10000,,7,,,,6,,,,3000,,,,2.7,-5.4,1024.8,1021.5,
182,2010-02-18 16:00,330,13,,10000,,7,,,,6,,,,3000,,,,2.5,-5.5,1024.5,1021.4,
182,2010-02-18 17:00,330,11,,10000,,7,,,,6,,,,3000,,,,2.5,-5.4,1024.5,1021.4,
182,2010-02-18 18:00,330,11,,10000,,7,,,,6,,,,3000,,,,2.7,-7,1024.5,1021.2,
182,2010-02-18 19:00,330,13,,10000,,7,,,,6,,,,3000,,,,2.7,-7.5,1024.9,1021.7,
182,2010-02-18 20:00,330,13,,10000,,7,,,,6,,,,3000,,,,2.5,-7.9,1025,1021.7,
182,2010-02-18 21:00,340,10,,10000,,7,,,,6,,,,3000,,,,2.5,-6.8,1025.5,1022.2,
182,2010-02-18 22:00,340,10,,10000,,7,,,,6,,,,3000,,,,2.4,-8.6,1025.6,1022.5,
182,2010-02-18 23:00,340,9,,10000,,6,,,,6,,,,3000,,,,2.5,-7.5,1025.6,1022.5,
182,2010-02-19 00:00,340,8,,10000,,6,,,,6,,,,3000,,,,2.7,-8.1,1025.3,1022,
182,2010-02-19 01:00,340,8,,10000,,6,,,,6,,,,3000,,,,2.7,-6.6,1025.4,1022.2,
182,2010-02-19 02:00,320,11,,10000,,6,,,,6,,,,3000,,,,3,-8.1,1025.3,1022,
182,2010-02-19 03:00,300,11,,10000,,6,,,,6,,,,3000,,,,3,-6.6,1025,1021.9,
182,2010-02-19 04:00,310,9,,10000,,6,,,,6,,,,3000,,,,3.5,-8.1,1024,1020.7,
182,2010-02-19 05:00,300,15,26,8000,85,7,,,,6,,,,3000,,,,3.2,-2.5,1024,1020.7,0
182,2010-02-19 06:00,310,11,,8000,10,6,,,,6,,,,3000,,,,4,-5.9,1023.4,1020.2,0
182,2010-02-19 07:00,300,10,,10000,,6,,,,6,,,,3000,,,,4.3,-6,1023,1019.9,
182,2010-02-19 08:00,300,10,,10000,,6,,,,6,,,,3000,,,,4.8,-5.9,1023,1019.9,
182,2010-02-19 09:00,280,11,22,10000,,6,,,,6,,,,3000,,,,3.5,-2.5,1023.9,1020.7,
182,2010-02-19 10:00,250,13,,10000,,7,,,,6,,,,3000,,,,3.7,-2.2,1024.4,1021.2,
182,2010-02-19 11:00,260,5,,10000,,6,,,,6,,,,3000,,,,4,-.5,1024,1020.9,
182,2010-02-19 12:00,320,10,,10000,,5,,,,6,,,,3000,,,,6,-4.6,1023.5,1020.4,
182,2010-02-19 13:00,310,10,,10000,,4,,,,6,,,,3000,,,,6.3,-3.9,1023.2,1020,
182,2010-02-19 14:00,320,11,,10000,,4,,,,6,,,,3000,,,,6.4,-4,1022.5,1019.4,
182,2010-02-19 15:00,320,10,,10000,,4,,,,6,,,,3000,,,,6.5,-5.6,1022,1018.9,
182,2010-02-19 16:00,320,9,,10000,,4,,,,6,,,,3000,,,,6.6,-5,1021.9,1018.7,
182,2010-02-19 17:00,320,8,,10000,,4,,,,6,,,,3000,,,,6.5,-4.8,1021.9,1018.7,
182,2010-02-19 18:00,310,8,,10000,,4,,,,6,,,,3000,,,,6.1,-5.1,1022,1018.7,
182,2010-02-19 19:00,320,7,,10000,,4,,,,6,,,,3000,,,,6.1,-4.9,1022.2,1019,
182,2010-02-19 20:00,310,3,,10000,,4,,,,6,,,,3000,,,,6,-5.5,1022.7,1019.5,
182,2010-02-19 21:00,200,5,,10000,,4,,,,6,,,,3000,,,,4,-4,1022.7,1019.5,
182,2010-02-19 22:00,200,5,,10000,,4,,,,6,,,,3000,,,,3.2,-4.4,1023.2,1020,
182,2010-02-19 23:00,180,5,,10000,,4,,,,6,,,,3000,,,,2.7,-4.5,1023.4,1020.2,
182,2010-02-20 00:00,180,5,,10000,,4,,,,6,,,,3000,,,,2.7,-4.4,1023.2,1020,
182,2010-02-20 01:00,180,5,,10000,,4,,,,6,,,,3000,,,,3.4,-4,1023.2,1020,
182,2010-02-20 02:00,180,5,,10000,,4,,,,6,,,,3000,,,,3.4,-3.4,1023.4,1020.2,
182,2010-02-20 03:00,180,5,,10000,,4,,,,6,,,,3000,,,,3.7,-2.7,1023.4,1020.2,
182,2010-02-20 04:00,190,5,,10000,,4,,,,6,,,,3000,,,,4.3,-3.2,1023.2,1020,
182,2010-02-20 05:00,180,4,,10000,,4,,,,6,,,,3000,,,,4,-3,1022.7,1019.5,
182,2010-02-20 06:00,180,5,,10000,,4,,,,6,,,,3000,,,,3.5,-3,1022.7,1019.5,
182,2010-02-20 07:00,170,6,,10000,,4,,,,6,,,,3000,,,,3.2,-2.9,1022.7,1019.5,
182,2010-02-20 08:00,170,6,,10000,,4,,,,6,,,,3000,,,,3.5,-2.5,1023.2,1020,
182,2010-02-20 09:00,180,5,,8000,5,4,,,,6,,,,3000,,,,5.8,-2,1023.5,1020.4,
182,2010-02-20 10:00,150,3,,10000,,3,,,,6,,,,3000,,,,8.1,-3.4,1023.5,1020.2,
182,2010-02-20 11:00,330,2,,10000,,3,,,,6,,,,3000,,,,8.3,-3.4,1023.4,1020.2,
182,2010-02-20 12:00,340,5,,10000,,1,,,,6,,,,3000,,,,8.8,-2.7,1023.4,1020.2,
182,2010-02-20 13:00,10,4,,10000,,1,,,,6,,,,3000,,,,9.1,-2,1022.7,1019.5,
182,2010-02-20 14:00,20,5,,10000,,1,,,,6,,,,3000,,,,9.1,-2.5,1022.2,1019,
182,2010-02-20 15:00,360,4,,10000,,1,,,,6,,,,3000,,,,9.3,-2,1021.9,1018.7,
182,2010-02-20 16:00,10,4,,10000,,4,,,,6,,,,3000,,,,8.8,-1.7,1021.7,1018.5,
182,2010-02-20 17:00,320,1,,10000,,4,,,,6,,,,3000,,,,8.8,-1.2,1021.7,1018.5,
182,2010-02-20 18:00,60,1,,10000,,4,6,,,6,3,,,3000,13000,,,8.5,-1,1021.7,1018.5,
182,2010-02-20 19:00,150,2,,10000,,4,6,,,6,3,,,3000,13000,,,7.8,-1.2,1022.2,1019,
182,2010-02-20 20:00,190,4,,8000,5,4,6,,,6,3,,,3000,13000,,,7.4,-.3,1022.5,1019.2,
182,2010-02-20 21:00,170,3,,8000,5,4,6,,,6,3,,,3000,13000,,,6,-2.5,1022.5,1019.2,
182,2010-02-20 22:00,180,5,,10000,,3,5,,,6,3,,,3000,13000,,,5,-2.5,1022.5,1019.4,
182,2010-02-20 23:00,180,4,,10000,,3,5,,,6,3,,,3000,13000,,,4.4,-2.7,1022.5,1019.2,
182,2010-02-21 00:00,180,4,,10000,,3,5,,,6,3,,,3000,13000,,,3.9,-2.7,1022.4,1019.2,
182,2010-02-21 01:00,180,6,,10000,,3,5,,,6,3,,,3000,13000,,,3.5,-2.7,1022.2,1019,
182,2010-02-21 02:00,180,5,,10000,,3,5,,,6,3,,,3000,13000,,,3.2,-2.9,1022.4,1019.2,
182,2010-02-21 03:00,180,7,,10000,,3,,,,6,,,,3000,,,,3.5,-2.7,1021.9,1018.7,
182,2010-02-21 04:00,180,2,,10000,,3,,,,6,,,,3000,,,,3.2,-3,1021.5,1018.4,
182,2010-02-21 05:00,180,5,,10000,,3,,,,6,,,,3000,,,,3.5,-3,1021,1017.7,
182,2010-02-21 06:00,160,6,,10000,,3,,,,6,,,,3000,,,,2.9,-3,1020.5,1017.4,
182,2010-02-21 07:00,180,5,,10000,,1,,,,6,,,,3000,,,,2.9,-3.2,1020.7,1017.5,
182,2010-02-21 08:00,180,6,,10000,,,,,,,,,,,,,,4,-2,1021.2,1018,
182,2010-02-21 09:00,170,4,,10000,,,,,,,,,,,,,,7.9,-.8,1021.5,1018.4,
182,2010-02-21 10:00,60,1,,10000,,,,,,,,,,,,,,9.3,-.8,1021.4,1018.2,
